10000 7200
8 16 52
23 10 54
4 59 3
12 16 10
12 52 44
20 28 18
11 43 48
23 50 24
16 43 32
6 10 23
15 53 34
6 44 53
15 0 41
8 13 28
13 59 12
23 36 29
22 18 28
7 4 54
12 0 30
20 34 34
11 48 40
17 23 47
23 22 44
15 53 3
10 48 30
7 26 48
11 20 5
19 59 21
19 33 13
14 17 20
13 26 4
8 41 52
18 3 13
9 45 36
19 47 31
6 58 2
21 57 48
11 1 14
11 21 39
22 49 38
4 40 57
4 4 39
14 17 25
15 49 53
19 34 59
23 47 8
22 24 54
4 21 40
3 12 58
2 20 0
20 20 59
4 17 24
13 45 14
10 51 49
11 6 17
19 48 54
15 40 5
0 44 10
19 28 4
11 4 11
20 40 22
3 52 16
21 8 29
13 27 24
9 43 1
8 59 15
5 50 54
11 54 6
21 11 26
13 26 46
18 8 27
5 7 25
17 22 40
23 6 54
15 5 18
21 11 58
15 55 49
10 38 15
23 36 36
9 7 10
5 45 30
3 50 23
23 1 53
19 53 50
17 43 35
5 13 47
12 12 28
1 49 39
4 8 17
18 40 43
1 24 59
1 50 46
22 55 42
13 5 4
17 32 33
6 39 42
0 45 29
15 17 43
1 34 3
3 16 31
21 33 40
9 19 15
18 14 34
9 16 17
23 19 50
0 46 57
13 19 39
1 31 46
2 39 33
6 39 18
12 13 15
20 50 18
18 49 33
9 49 4
2 9 39
13 5 7
6 56 12
22 15 3
0 37 24
3 35 52
11 42 26
17 21 10
6 8 28
23 11 7
15 56 6
20 46 8
15 48 38
15 37 54
3 34 24
2 9 58
21 2 56
2 58 22
20 23 21
12 27 50
8 33 35
2 30 32
20 53 25
21 9 3
3 39 14
18 26 22
12 4 52
13 6 59
13 4 5
19 40 26
16 4 39
6 16 47
11 51 23
5 45 5
19 7 49
23 5 37
5 19 38
22 44 8
16 27 36
9 27 4
22 24 13
11 25 15
8 23 8
11 44 13
11 28 37
8 54 19
18 30 57
8 13 30
18 29 34
9 33 56
21 59 53
6 18 51
20 57 52
1 15 46
17 54 59
11 36 39
19 22 9
7 14 28
23 54 23
18 35 32
5 38 57
20 32 16
8 11 11
16 34 22
7 13 32
3 20 22
1 51 25
1 25 53
2 34 0
13 44 54
20 53 27
2 27 56
0 29 4
8 7 36
9 41 44
14 20 15
14 5 37
1 40 5
12 47 6
16 17 2
2 50 26
3 52 29
9 59 59
12 53 54
3 0 44
6 19 44
10 35 52
21 36 23
10 56 3
1 18 11
14 43 0
4 1 40
23 30 12
14 9 10
17 11 44
22 30 26
1 59 4
0 24 22
2 30 17
17 7 52
23 0 6
22 7 13
12 23 48
22 59 14
9 0 10
17 5 33
15 49 39
9 18 11
20 28 41
20 13 48
7 24 43
7 36 33
18 38 36
16 34 43
12 47 10
20 0 25
22 28 4
22 2 13
23 3 27
14 15 35
21 3 57
11 41 30
8 49 18
4 53 24
0 8 21
16 45 17
23 57 35
3 28 59
3 21 55
14 17 59
8 7 31
1 57 15
22 37 26
12 3 57
14 35 14
23 10 41
3 54 5
11 59 38
2 27 5
15 33 28
18 36 44
20 46 40
11 30 54
16 30 42
0 15 5
8 37 38
4 31 26
13 33 15
14 12 36
15 49 36
22 32 43
22 16 26
7 21 0
13 57 46
15 40 21
15 37 43
4 52 24
19 47 51
18 55 8
15 10 37
2 11 38
10 48 19
15 16 52
0 27 18
8 2 24
9 44 27
9 2 20
17 11 38
4 24 18
4 3 47
9 19 20
6 40 54
23 16 27
12 25 46
4 55 29
21 15 19
8 40 47
23 45 30
6 58 49
21 26 12
0 28 48
8 54 56
2 1 27
6 54 7
7 59 0
8 36 43
19 21 54
18 25 56
9 10 8
11 38 47
12 41 27
13 42 58
21 6 24
19 2 35
18 19 47
3 2 8
7 29 48
16 39 38
4 12 26
13 12 9
3 30 0
14 30 26
12 2 18
3 25 57
19 31 50
8 43 57
17 54 53
6 10 34
21 51 51
6 2 35
7 8 57
5 35 38
2 10 21
8 11 21
7 33 25
20 34 47
13 42 27
15 32 1
9 23 55
22 11 39
17 17 12
23 27 20
14 6 19
21 11 47
5 56 35
21 4 35
17 59 17
15 43 9
9 8 43
18 27 36
2 52 49
4 56 28
20 40 1
8 56 50
11 46 31
7 48 58
13 49 20
23 34 57
17 43 2
8 5 50
5 57 10
13 31 8
20 46 32
12 56 1
8 28 15
16 20 22
1 26 50
10 52 54
9 29 24
10 41 34
8 41 48
15 50 39
18 22 2
22 29 47
23 3 36
18 42 16
15 22 31
11 46 1
11 32 40
7 18 57
21 25 5
21 26 1
12 56 3
3 30 2
8 3 0
7 4 11
8 12 50
23 3 52
2 22 46
17 40 28
14 33 44
10 35 25
19 50 7
7 20 20
13 52 6
5 31 32
0 0 57
3 58 35
12 19 50
7 1 48
7 32 3
10 32 37
16 0 57
17 29 45
1 33 16
21 17 57
19 17 51
18 36 13
20 4 32
18 29 36
4 51 36
11 37 52
4 20 4
5 47 39
22 12 4
10 44 36
19 43 25
20 45 12
5 52 49
14 54 57
3 58 53
19 19 15
14 33 57
0 9 48
14 9 43
17 24 31
1 50 11
8 8 19
23 22 36
5 53 20
14 10 47
18 49 59
18 29 42
1 44 44
18 2 30
14 35 8
22 15 10
10 56 0
11 55 34
21 39 8
21 11 3
2 4 57
9 51 42
23 44 27
6 30 35
12 40 26
13 21 10
17 6 16
15 22 44
5 34 48
21 25 14
4 54 6
23 39 39
20 38 41
4 35 42
17 50 0
13 42 12
0 55 58
7 1 52
10 44 58
16 39 25
16 36 18
16 18 3
1 10 47
3 6 26
16 0 19
0 40 27
15 45 34
13 9 53
22 4 9
20 15 28
10 24 45
13 46 6
21 47 43
7 2 10
14 32 55
15 55 28
10 31 53
10 46 8
16 13 44
21 39 8
2 41 59
3 38 57
3 25 40
14 15 40
23 1 42
17 17 50
15 36 40
17 13 5
12 12 7
7 2 59
5 25 54
13 7 7
2 59 40
13 38 45
10 34 6
11 29 11
13 32 33
18 51 40
11 40 51
16 39 1
20 19 8
6 3 52
7 3 30
9 57 52
0 39 30
7 7 30
5 40 15
15 49 23
10 55 23
15 41 11
14 25 55
4 20 50
1 0 56
0 59 32
16 51 47
18 19 23
18 16 30
5 41 55
21 27 34
11 39 51
2 55 35
23 0 41
8 22 22
8 8 20
8 1 48
14 27 25
8 10 2
20 21 3
4 29 43
6 12 45
22 4 0
18 0 51
0 9 30
4 27 38
7 30 34
11 0 54
1 17 36
2 24 52
1 33 11
13 11 53
9 21 43
0 11 23
18 33 30
23 50 20
12 37 46
1 45 58
15 46 29
8 40 33
8 43 47
11 16 40
9 16 8
17 56 25
22 57 6
3 5 35
1 56 43
1 38 57
13 41 3
15 9 0
1 52 28
19 18 0
15 40 50
19 47 38
20 51 28
17 10 21
14 3 1
6 33 22
6 45 17
17 28 4
8 43 58
12 39 41
15 19 10
8 27 56
15 50 24
15 49 23
18 45 17
17 58 49
1 38 20
22 42 3
6 28 48
8 19 11
18 11 31
17 42 47
16 58 49
7 54 54
19 6 11
4 29 22
4 4 46
9 42 4
20 51 36
8 27 9
1 52 11
22 22 43
3 30 21
6 28 40
4 46 58
1 22 32
12 36 11
23 9 21
21 11 3
3 9 35
10 13 42
18 31 9
5 15 36
19 14 6
2 20 48
7 2 51
10 46 5
9 1 8
22 50 35
22 54 56
23 9 25
19 52 21
14 28 53
7 45 43
7 3 2
2 19 54
7 54 41
14 14 39
7 55 13
12 18 13
19 29 18
15 40 0
14 53 6
5 21 28
9 36 14
8 45 28
20 16 41
22 41 32
10 43 8
10 26 3
11 32 10
6 31 49
17 49 7
1 20 53
19 8 31
23 42 57
10 41 31
22 7 49
19 45 14
11 23 57
17 23 12
3 52 17
12 34 48
18 36 29
8 35 20
12 36 58
12 43 10
13 43 27
3 38 0
9 40 30
2 0 35
4 41 59
23 42 35
10 21 14
22 20 31
7 13 40
6 13 26
21 57 21
9 16 6
13 51 44
14 17 23
11 53 20
11 18 9
4 27 15
22 31 28
6 27 56
9 48 23
5 47 41
11 14 51
7 28 52
13 25 12
19 10 36
9 26 46
8 33 43
0 54 57
1 0 45
23 44 56
10 1 57
15 19 29
1 57 48
9 13 32
9 8 31
12 29 41
15 20 8
15 22 18
9 13 56
13 4 2
19 29 49
19 25 35
21 33 32
16 39 38
9 3 13
1 50 35
22 48 50
9 14 13
20 51 1
9 11 8
21 56 34
13 1 14
14 23 51
13 0 24
6 10 10
0 26 16
0 54 36
6 7 56
2 58 5
13 27 0
1 30 12
14 33 52
8 55 58
20 14 54
0 14 14
19 38 25
10 6 31
2 6 46
6 6 9
13 5 49
6 24 3
6 35 36
3 28 59
4 14 45
22 48 1
0 2 59
1 56 16
2 57 15
20 44 48
5 27 10
1 15 51
23 48 17
21 36 19
20 15 39
10 54 40
9 26 18
12 29 22
11 34 56
4 52 9
15 30 50
4 38 13
3 7 33
9 40 35
16 8 27
21 50 28
4 19 26
12 41 39
3 38 34
1 21 5
2 23 58
20 40 46
18 4 5
3 3 50
2 15 15
3 27 32
14 29 47
20 33 10
17 17 48
12 49 13
14 12 24
9 32 1
23 34 39
14 14 26
2 3 23
15 32 10
12 7 0
16 12 4
22 29 31
20 48 13
12 27 27
22 13 53
16 29 56
13 19 9
13 49 31
23 16 1
3 16 47
6 23 3
21 56 23
16 38 33
12 0 45
8 24 33
14 27 56
9 11 50
10 45 45
16 43 46
14 20 7
12 37 54
15 51 27
5 5 10
22 32 36
19 0 33
2 30 13
21 41 37
19 50 48
10 54 32
14 20 57
4 13 12
15 33 55
7 25 8
17 45 7
3 36 12
11 2 18
17 4 39
10 42 5
16 40 13
20 53 50
17 43 52
17 7 22
1 25 48
6 33 45
2 54 13
7 1 15
4 15 41
5 4 3
8 40 18
23 14 33
0 59 48
7 29 47
6 21 33
20 3 17
8 52 13
6 17 31
20 29 39
7 53 39
12 37 46
14 23 25
17 35 26
16 14 20
2 49 43
21 56 39
6 49 32
0 0 3
16 27 14
13 27 52
5 26 38
23 48 4
13 26 4
17 52 20
12 11 39
9 24 44
12 9 29
22 26 2
23 21 8
21 18 31
6 37 7
21 16 51
3 51 43
13 44 58
11 51 56
7 33 57
13 55 44
4 53 52
17 17 24
6 37 18
2 9 17
4 20 35
23 48 29
13 15 28
15 39 57
14 12 48
21 47 42
16 6 56
0 11 1
19 55 36
2 32 40
11 4 2
2 24 48
7 39 57
13 18 34
7 13 34
12 9 18
6 0 54
8 12 33
23 53 49
5 15 6
8 54 3
14 48 33
2 30 25
7 35 0
15 39 57
23 42 31
5 1 7
23 17 49
4 56 25
9 13 21
12 0 26
12 20 14
20 59 54
21 46 10
18 33 6
17 33 13
4 27 29
16 46 45
17 12 32
13 11 38
1 39 57
5 30 50
0 2 15
18 40 12
23 42 52
20 57 30
23 21 36
16 16 9
8 2 31
4 5 51
15 7 5
12 39 45
3 55 49
8 5 43
6 21 31
19 28 46
0 28 50
9 24 51
11 26 23
21 48 58
8 59 38
11 30 10
7 16 11
14 34 43
21 59 11
2 31 18
12 37 27
13 42 19
14 34 9
21 43 30
10 43 32
0 6 54
21 28 9
11 55 45
4 5 52
16 4 10
8 44 32
0 23 14
23 17 36
23 58 57
19 51 15
22 59 53
12 19 47
2 4 10
23 41 59
0 18 15
16 19 40
10 43 7
20 2 56
14 30 48
16 56 38
13 2 59
8 34 53
9 27 49
10 10 33
23 53 57
6 1 32
4 31 39
15 28 5
9 19 14
4 6 1
14 8 15
20 12 37
23 2 45
10 23 23
4 42 54
2 11 36
15 0 22
4 9 52
6 55 12
16 42 40
14 14 23
16 1 13
0 7 4
14 51 29
3 48 38
13 33 9
17 4 11
6 15 49
0 51 45
18 0 21
15 59 2
7 6 19
19 24 2
18 57 57
8 54 44
17 49 35
15 54 59
20 9 52
0 13 6
0 41 44
0 22 12
0 43 22
2 33 36
13 25 11
11 32 42
20 22 57
4 28 31
5 2 12
15 24 52
9 50 46
13 36 21
19 22 25
19 31 15
9 58 54
2 9 21
5 33 46
15 5 1
17 9 29
10 28 58
10 51 39
21 8 23
16 44 17
11 53 20
17 56 25
5 28 36
8 22 8
11 24 15
23 6 48
11 25 59
18 37 19
12 28 49
8 0 56
8 25 11
9 5 10
2 7 49
15 7 56
12 39 9
17 56 55
2 34 13
14 29 49
4 31 11
12 30 2
1 56 57
20 56 56
15 42 36
3 13 18
8 13 4
21 38 9
22 55 12
18 34 15
20 59 17
22 28 3
4 4 19
23 58 21
1 32 42
12 57 31
8 49 27
23 48 2
20 13 37
17 24 41
3 16 40
10 0 33
15 7 50
6 46 47
5 1 7
23 42 19
12 56 51
18 11 37
5 1 38
18 24 30
15 12 49
5 21 15
9 25 26
21 11 52
13 1 45
14 17 35
5 44 38
0 56 58
11 22 31
22 12 29
6 35 27
14 50 43
21 34 44
5 15 24
19 0 23
5 28 13
18 18 6
19 23 55
5 33 57
15 31 11
1 16 40
20 22 22
5 38 13
5 40 28
15 3 10
15 22 55
2 54 44
1 39 0
22 39 43
18 40 30
1 1 2
7 35 41
7 8 15
18 37 38
21 11 44
12 56 2
15 10 43
7 38 0
11 46 35
16 22 7
14 32 58
19 19 22
23 11 35
5 18 15
21 37 17
19 7 11
14 5 27
13 46 6
10 7 39
7 4 27
3 40 26
7 10 4
19 59 33
19 8 1
6 49 34
13 40 30
7 47 7
22 57 13
11 10 41
8 25 45
0 24 10
8 16 52
4 57 16
23 22 38
12 58 13
20 35 32
16 17 0
13 33 14
12 6 12
10 19 35
2 46 35
12 50 55
6 55 36
20 25 46
21 7 2
1 43 53
4 39 49
6 29 29
3 6 34
7 43 21
3 3 48
22 48 52
4 7 58
11 27 33
5 32 1
16 18 42
5 18 9
16 32 17
0 3 23
5 7 20
11 49 8
3 8 31
5 21 44
16 3 46
5 6 41
14 12 57
11 35 4
12 34 16
5 43 29
22 44 58
1 15 54
18 46 14
4 10 49
23 19 49
21 25 41
7 31 39
18 54 17
13 24 31
18 3 42
9 1 53
15 53 54
1 4 41
20 36 29
4 8 41
9 35 22
20 20 11
18 9 8
20 47 36
4 19 29
1 55 44
0 38 16
20 49 11
11 54 28
2 36 47
19 3 51
15 17 26
23 25 17
1 58 47
3 18 36
8 16 13
10 31 31
19 1 49
2 12 40
20 49 55
10 19 31
22 10 17
16 34 17
6 24 12
18 55 50
3 48 55
2 47 22
6 11 8
0 11 21
18 9 41
18 44 42
16 23 16
3 36 54
7 36 39
11 1 24
3 51 14
6 58 32
12 32 18
18 1 38
1 1 58
23 37 53
13 58 42
1 28 38
1 2 8
21 25 11
7 27 52
9 8 31
0 26 28
2 44 30
7 36 49
22 0 48
14 45 58
17 17 22
10 58 21
12 41 43
22 53 43
15 54 7
11 32 47
1 44 41
4 17 55
19 18 6
6 11 15
3 23 51
11 46 43
13 47 7
9 52 48
0 16 57
3 24 38
8 41 50
6 54 13
11 27 23
15 7 1
5 19 52
21 9 37
13 17 52
19 3 27
11 52 40
4 44 20
19 40 46
11 51 44
18 50 1
16 59 50
9 44 55
22 7 48
22 4 48
21 6 4
0 48 18
21 43 27
0 31 9
17 48 1
21 21 49
5 59 58
22 13 33
14 30 32
20 5 36
1 13 53
3 34 19
14 15 42
17 55 15
15 56 52
12 59 41
19 44 55
20 3 8
16 27 10
10 59 11
13 10 40
15 16 35
7 13 21
4 23 20
22 28 11
4 46 22
16 18 31
11 30 30
8 56 15
7 36 25
7 33 52
13 9 31
12 58 27
20 10 32
22 57 16
18 28 11
11 58 12
14 13 40
17 0 46
22 10 49
7 9 20
13 50 20
16 53 23
20 26 39
22 24 4
1 17 52
0 0 10
16 14 0
0 13 16
1 46 12
0 0 19
14 19 57
11 8 52
6 14 19
0 52 2
3 27 45
14 6 13
17 18 10
1 18 40
17 29 1
16 17 8
1 52 45
14 38 56
10 37 18
2 51 50
3 3 40
0 0 19
21 16 42
6 16 0
9 27 19
21 25 52
3 31 56
12 54 25
8 21 2
9 9 8
7 42 6
6 18 39
1 35 4
22 15 34
2 22 24
11 6 27
0 37 35
16 41 11
17 49 58
2 42 52
11 36 5
17 3 27
7 11 48
16 59 49
19 59 58
15 43 55
18 54 33
7 21 27
20 47 23
8 14 50
9 28 2
5 36 28
3 2 37
10 25 51
5 58 37
23 57 32
23 20 11
8 46 23
21 34 6
7 19 40
9 56 7
9 38 35
21 50 54
6 25 37
3 33 15
23 6 34
22 26 6
19 28 38
22 17 57
19 1 19
22 56 55
9 39 57
18 22 51
5 8 5
19 35 36
10 26 11
9 0 5
22 14 5
5 23 29
21 16 18
9 5 2
1 1 55
1 12 55
3 13 15
11 57 33
10 50 5
5 43 58
4 29 42
20 58 20
7 41 47
9 39 37
8 53 31
21 41 8
17 58 32
5 22 59
14 36 55
9 18 54
0 5 26
3 37 46
13 47 25
7 39 7
16 0 57
15 57 48
18 5 6
21 15 23
18 31 32
19 22 4
21 27 12
1 3 27
8 20 58
10 35 35
13 1 25
9 47 21
9 1 2
21 16 2
23 16 10
12 39 36
7 20 6
23 11 45
0 59 25
0 47 12
0 34 58
20 48 33
10 44 13
21 14 7
6 34 32
6 14 40
22 13 3
5 1 3
14 47 11
14 11 50
7 24 13
4 8 0
9 58 32
9 13 42
7 57 20
10 11 47
18 28 11
13 23 51
8 8 2
1 7 35
23 0 18
16 44 40
10 21 46
3 22 33
7 20 2
8 46 5
12 50 26
2 59 55
23 12 2
9 34 12
5 22 4
9 45 44
7 48 32
8 55 44
4 21 25
17 55 34
4 2 55
2 48 59
6 27 31
14 0 30
14 27 18
2 59 58
2 21 25
22 5 3
22 8 12
2 52 19
9 50 52
6 56 28
19 40 6
12 55 44
5 17 9
5 12 10
3 51 16
7 5 39
12 3 14
14 11 18
18 1 5
15 54 41
15 29 9
4 25 26
1 12 24
9 57 51
4 2 44
11 25 13
15 9 50
17 29 41
19 30 20
7 34 36
2 56 57
6 31 14
6 56 35
10 25 26
0 10 49
23 12 28
9 13 18
13 7 7
7 30 46
1 16 32
5 4 36
3 50 17
16 7 8
4 24 45
20 7 38
0 58 0
10 59 53
16 37 41
2 14 59
4 40 23
9 8 56
15 50 58
9 44 58
20 42 56
1 32 45
7 43 29
4 47 24
16 4 26
3 14 57
5 41 22
5 29 41
19 52 10
2 43 25
11 55 48
19 9 21
13 41 12
13 59 28
15 25 37
3 25 35
13 28 25
5 22 11
1 55 5
15 6 16
3 37 46
20 59 37
8 4 59
7 48 14
15 26 4
10 33 40
7 59 2
15 46 54
11 13 42
21 48 57
1 42 42
7 38 28
6 20 18
8 0 15
1 23 12
14 43 30
11 6 34
5 12 46
5 16 35
4 25 1
20 24 28
21 13 22
5 1 54
8 1 49
17 28 53
22 52 37
14 30 1
5 20 1
16 0 19
2 10 59
21 53 48
22 50 50
5 28 13
8 51 53
8 5 19
22 24 16
0 25 49
3 48 12
14 36 56
8 29 45
13 53 45
16 16 1
18 57 10
0 27 29
10 19 20
21 52 57
16 40 52
1 2 43
16 36 27
21 29 45
21 20 38
1 30 31
16 23 4
12 52 22
3 43 25
12 28 32
7 35 39
5 54 2
5 18 52
17 19 37
3 23 15
21 9 17
10 25 53
11 4 35
4 45 10
13 55 14
10 33 54
0 31 36
19 1 2
4 48 52
12 43 50
23 43 55
2 44 18
19 44 40
22 27 57
7 13 0
16 21 58
19 2 13
21 45 50
3 1 59
7 37 44
14 23 19
7 2 6
18 1 36
9 36 23
4 39 44
7 42 28
10 15 50
3 50 49
0 19 31
1 21 34
10 18 8
1 9 43
10 57 5
0 23 25
7 29 37
3 31 5
14 46 37
8 24 17
18 9 18
14 10 51
22 1 33
20 25 37
19 5 56
22 2 38
8 12 45
12 5 19
21 46 34
10 1 44
10 56 44
19 47 20
0 46 47
7 5 0
15 0 26
8 30 35
12 34 12
14 35 18
18 25 49
19 57 48
13 27 24
13 59 19
5 24 31
11 58 30
15 41 28
10 24 54
11 10 28
21 34 38
9 39 10
7 26 49
13 45 55
19 6 44
23 56 21
12 26 35
5 45 35
2 45 7
22 13 55
3 43 20
3 26 1
12 53 14
0 43 19
3 40 20
15 39 31
19 13 38
22 38 14
10 24 7
20 17 54
8 33 51
3 59 55
11 37 58
18 44 29
10 29 4
3 38 7
1 31 31
6 26 24
10 27 52
6 14 25
18 12 44
11 45 49
12 10 11
11 36 11
9 4 34
5 5 39
10 54 40
4 32 26
14 4 23
8 25 5
18 31 44
11 33 26
1 42 41
12 50 34
17 56 25
20 58 4
14 21 45
8 4 31
22 19 4
13 22 5
15 52 13
1 1 46
2 13 36
6 46 21
5 15 52
13 0 50
14 16 53
18 22 15
8 29 42
20 5 51
5 40 35
17 46 6
8 7 8
22 37 19
3 23 26
19 39 34
1 59 25
16 44 31
3 8 42
8 55 57
21 40 13
7 36 42
6 32 37
3 4 45
6 46 27
9 49 13
23 4 14
14 32 36
19 34 18
11 48 18
11 59 25
11 27 29
13 18 5
9 51 35
23 51 15
0 14 57
21 11 23
16 43 47
5 18 15
2 12 28
19 11 14
19 28 34
19 7 17
9 2 28
0 54 25
22 4 28
10 13 57
5 9 4
14 44 35
16 1 1
8 53 20
8 47 55
0 39 21
5 40 50
2 2 14
2 40 40
22 0 20
6 24 16
7 36 40
8 39 38
7 21 17
22 56 11
11 31 42
0 38 20
20 24 18
16 16 21
12 21 45
17 25 39
17 42 52
18 35 26
2 29 55
19 44 51
12 0 21
8 5 56
9 31 30
9 42 25
15 14 11
4 21 54
5 32 0
15 43 25
9 11 52
21 21 54
20 17 18
18 17 44
19 9 34
5 11 0
8 13 12
11 40 30
4 48 18
11 45 41
4 16 9
16 8 58
17 36 58
21 1 14
11 52 0
20 15 46
17 33 31
9 18 52
22 53 44
8 42 21
3 24 3
18 53 55
8 15 39
17 38 45
14 43 54
21 45 57
10 15 47
15 34 13
13 46 39
13 59 49
7 43 25
19 49 35
5 40 28
0 45 52
9 25 33
3 19 28
5 58 55
3 52 52
14 59 6
16 14 4
8 0 16
17 7 28
2 14 46
21 57 14
9 46 1
4 39 42
10 25 32
0 46 47
2 33 19
16 12 47
9 50 25
13 50 50
0 2 26
5 18 41
19 40 59
5 31 51
17 20 31
0 52 39
13 35 25
8 35 58
10 38 44
1 58 30
8 12 23
10 45 32
10 58 45
21 51 8
21 49 31
13 42 40
0 41 46
18 1 16
15 26 34
15 58 2
0 15 35
8 51 8
14 50 4
11 23 28
3 55 41
2 54 56
21 29 1
4 50 54
11 51 5
3 5 25
11 5 36
8 34 1
8 12 16
10 45 38
16 39 24
6 18 24
21 38 24
0 18 24
14 34 14
21 55 5
21 41 59
22 34 5
7 35 2
20 46 26
13 41 23
4 57 37
17 58 0
14 27 13
3 19 38
3 33 38
12 48 14
22 8 21
8 18 52
10 16 27
22 54 20
7 26 19
4 25 32
15 10 12
19 13 6
7 34 13
12 36 40
18 22 31
7 30 12
7 55 28
1 54 14
1 38 11
19 51 37
14 15 55
20 6 27
13 51 17
6 48 30
21 15 0
13 39 45
18 35 54
4 8 54
17 43 43
20 32 34
5 2 23
4 19 58
17 37 8
19 15 54
4 57 41
15 33 48
2 46 50
4 50 57
5 38 55
12 15 58
13 0 58
19 46 32
1 52 41
13 57 37
11 7 37
10 17 42
13 58 23
4 25 55
21 28 39
10 50 20
10 42 39
17 20 11
19 17 29
19 20 24
11 20 24
13 8 57
17 37 50
9 36 24
5 28 7
20 49 54
17 16 54
18 25 16
19 13 26
18 13 4
18 24 23
21 36 11
14 16 23
18 41 27
3 9 55
13 37 45
11 37 10
3 57 4
13 56 9
2 6 29
3 37 28
4 16 58
16 33 57
9 33 47
19 49 37
0 10 59
3 55 36
16 50 59
11 4 35
5 12 56
22 21 36
23 37 56
23 51 26
20 52 19
15 24 47
14 58 33
7 42 14
23 58 26
11 42 18
18 43 54
2 3 19
21 11 21
13 14 36
13 43 59
12 29 8
18 54 30
14 40 12
4 32 33
12 4 14
2 18 56
15 40 2
15 48 35
0 48 27
10 3 49
13 56 10
8 23 39
4 19 36
15 58 10
13 55 24
21 8 49
13 47 33
0 40 43
18 28 49
20 38 2
0 15 2
23 52 58
20 23 32
13 20 21
13 30 19
2 5 55
19 44 51
9 57 48
10 6 26
18 50 1
19 42 12
3 32 27
6 29 54
3 32 2
2 14 8
20 11 14
23 16 58
8 36 46
20 36 57
10 14 42
16 11 10
9 0 53
16 32 8
8 16 49
8 14 48
22 22 26
9 25 14
18 50 14
8 59 17
22 57 20
7 35 37
3 16 34
2 28 34
15 1 25
4 28 59
14 48 25
19 15 52
22 51 51
0 28 29
4 56 7
23 47 39
15 16 27
16 30 13
12 50 57
19 24 16
8 25 56
20 11 31
11 9 16
20 1 35
20 43 55
21 8 17
6 31 2
9 9 10
12 7 48
12 56 53
18 0 8
1 14 20
5 51 4
12 12 8
17 32 31
12 24 59
3 33 16
14 8 38
5 33 31
13 3 47
15 53 47
2 43 31
18 21 42
0 39 58
14 55 12
7 41 5
11 53 27
6 45 56
20 48 10
20 19 0
21 58 36
18 45 11
3 39 16
17 28 34
15 1 58
5 34 53
6 24 21
12 38 46
19 13 6
16 47 31
11 14 5
13 19 51
13 18 43
6 14 33
9 32 7
10 21 31
1 42 46
5 39 59
12 17 1
17 52 40
2 20 56
14 2 29
22 13 30
15 43 52
17 28 27
11 54 33
8 5 56
15 24 36
6 34 49
3 32 45
10 3 45
11 34 31
10 39 58
0 16 54
3 59 11
7 45 56
4 53 41
9 20 55
3 34 42
13 13 50
17 20 1
15 17 33
0 10 9
19 30 4
10 59 13
2 22 13
8 10 40
19 29 29
2 14 33
19 37 51
12 1 45
4 40 28
10 22 36
20 55 12
17 44 9
16 4 1
19 23 44
1 26 51
2 39 2
8 38 15
14 55 58
18 16 53
7 23 15
22 13 28
23 50 22
21 20 18
11 16 15
23 12 1
12 2 24
21 59 29
8 3 16
7 51 11
22 43 33
4 41 47
16 5 13
5 52 36
11 26 39
19 39 9
8 52 5
14 39 47
16 14 17
8 33 8
2 17 23
15 28 19
0 28 8
4 11 31
23 0 22
12 20 46
23 27 37
7 49 35
16 31 10
8 53 44
3 48 7
10 16 46
0 16 49
13 50 19
15 13 31
23 39 2
2 24 53
20 25 15
18 9 43
7 24 38
13 7 35
5 36 10
20 59 6
22 37 13
22 2 37
22 35 49
20 4 57
3 16 0
19 9 14
19 23 26
21 9 29
13 10 9
23 30 32
11 50 48
13 38 3
17 52 6
15 19 52
13 8 16
19 40 5
11 42 58
18 20 53
13 30 56
21 47 3
5 9 18
8 49 10
1 3 30
14 51 45
9 46 54
6 32 35
17 52 38
20 53 55
19 16 21
21 3 13
0 23 28
11 39 55
17 11 55
17 18 43
11 46 13
5 41 45
22 54 52
10 20 24
5 36 27
2 24 59
21 8 49
16 34 8
16 38 45
4 25 57
4 5 54
23 22 48
4 11 3
2 22 16
11 47 20
8 29 0
23 22 7
6 56 28
19 38 34
16 0 12
16 42 43
7 21 48
0 20 47
12 3 23
10 49 57
13 18 32
16 57 14
1 19 10
4 56 1
22 23 10
16 53 23
16 49 18
19 40 59
17 43 33
18 0 59
20 50 34
14 8 29
8 16 59
3 0 36
4 57 34
1 27 28
17 23 33
1 50 43
8 38 1
12 32 50
23 37 25
12 13 27
23 54 33
19 24 14
10 26 15
10 40 6
4 38 42
11 42 41
3 5 57
3 22 49
7 23 55
9 16 27
4 33 4
18 41 11
21 50 6
18 39 55
1 7 58
7 19 14
3 16 47
21 27 49
23 1 24
12 8 7
20 36 12
12 44 5
10 34 18
4 10 28
23 42 56
18 47 10
5 12 34
9 4 18
1 22 17
22 6 56
9 14 8
1 49 0
15 0 28
5 17 10
14 30 54
9 39 34
0 10 37
22 44 41
20 16 22
3 46 43
17 5 44
6 41 30
14 35 7
10 59 10
11 41 52
5 4 14
22 47 35
3 24 55
9 56 6
22 19 54
2 45 37
18 44 55
15 18 43
20 51 38
5 20 49
15 44 25
1 59 16
20 12 38
3 28 19
5 11 0
16 47 46
17 42 59
18 28 39
8 30 25
7 42 10
2 54 58
7 20 56
15 2 20
12 29 47
21 14 26
18 53 58
20 55 58
3 21 30
18 45 46
